company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Frontbyggen i Göteborg AB,5568151921,3,52,Hansson; Mats Ingemar,16,18,Bröderna Hansson Holding AB|Sisjöns Byggnads AB|Frontbyggen i Göteborg AB|Kvarnby Fastigheter AB|Hagrem Fastighets AB|Aqua Hår Hud Spa i Sverige AB|Företagshotellet 2012 AB|Kommanditbolaget Sirent Fastighetsförvaltning 2|Kommanditbolaget Sirent Fastighetsförvaltning 1|Kraftbolaget Fastigheter AB|Kommanditbolaget Analysvägen Fastighetsförvaltning|Aktiebolaget Kraftbolaget|Nya Biskopsgårdens Värmeförening ek. förening|Fastighetsbolaget Atari AB|AB Hallerna 145|Kraftbolaget Holding AB
Från Golv till Tak Bygg och Snickeri på Värmdö AB,5562942465,5,50,Håkansson; Jan Fredrik,1,8,Från Golv till Tak Bygg och Snickeri på Värmdö AB
Från Stan Byggpartner Aktiebolag,5568425838,nan,nan,Lagerberg; Nichlas Eric,5,5,Från Stan Byggnads AB|Set Up AB|elvatolv AB|Från Stan Sverige AB|Whispering Pine Holding AB
Frövi Plåtslageri Aktiebolag,5561963363,2,59,Bornälv; Lars Magnus,1,0,Frövi Plåtslageri Aktiebolag
FS entreprenad i Stockholm AB,5590948351,2,36,Minko; Tamas Janos,1,3,FS entreprenad i Stockholm AB
FSG Sverige AB,5569685984,3,43,Kvist; Karl Johan Axel,4,1,Miljörivarna i Skandinavien AB|DRIVE Demolering Riv Entreprenad AB|FSG Sverige AB|KVICON AB
FTX Gruppen Sverige AB,5568879687,2,43,Josefsson; Lars Tommy,3,8,Evalin AB|FTX Gruppen Sverige AB|CSA System AB
FTX teknik & service AB,5567389357,4,58,Westberg; Per Mikael,2,1,P H Elkonsult AB|FTX teknik & service AB
Fukt & Syll Specialisten i Skåne Aktiebolag,5566406855,2,40,Broberg; Bo Arvid Daniel,6,1,Fukt & Syll Specialisten i Skåne Aktiebolag|Niccolo Fastigheter AB|Fastighets AB Ekberg & Broberg|RoBe Fastighets AB|I A Holding i Helsingborg AB|Slamtomten Fastighetsförvaltning AB
Furab Aktiebolag,5569017022,3,41,Furusköld; Marcus Per Erik,4,1,Furab Aktiebolag|Marcus Furusköld AB|Fastighetsbolaget Sandstenen 1 Lidköping AB|Fastighetsbolaget Kopparslagaren 1 Skara AB
Future Level Light AB,5568527252,2,45,Higwall; Joseph Matteus,4,5,Future Level Light AB|Future Real Estate 1 AB|GeminiLeo AB|Future Level Fastighet 1 AB
Fyrstads El Aktiebolag,5562204403,3,51,Kärrskog; Nils Jonas Marcus,2,2,Fyrstads El Aktiebolag|Fyrstads Konsult AB
Fyrstads Entreprenad AB,5561324012,3,51,Berntsson; Carl Marcus,5,7,Fyrstads Entreprenad AB|Fyrstads Teknik AB|Ljungs-Berg 3:4 AB|Alvars Fastighet AB|Marcus Berntsson Holding AB
Fyrstads Teknik AB,5566824719,3,51,Berntsson; Carl Marcus,5,7,Fyrstads Entreprenad AB|Fyrstads Teknik AB|Ljungs-Berg 3:4 AB|Alvars Fastighet AB|Marcus Berntsson Holding AB
Fältströms Bygg & Marktjänst AB,5568966500,2,39,Fältström; Lars Kristian,1,1,Fältströms Bygg & Marktjänst AB
Färgarholmen Måleri & Consult AB,5568720576,2,43,Shcherbak; Igor,3,2,PROFIL & BRODYR SWEDEN AB|Färgarholmen Måleri & Consult AB|STHLM Nice Pain Ink Tatto AB
Färgsatt i Järna AB,5591041305,3,51,Blomqvist; Tomas Elias,1,0,Färgsatt i Järna AB
Färgstark by Stockholm AB,5568890874,2,45,Jensen; Claus Fredrik,3,3,Färgstark by Stockholm AB|Simply Solar AB|Jensen måleri o Entreprenad
Färingsö Installation AB,5569362568,3,57,Poulsen; Stefan William,17,6,Färingsö Installation AB|Färingsö Holding AB|Troxhammar Fastighets AB|Enlunda Fastighets AB|Långtarmen Fastigheter AB|Drinalls AB|SWP Fastigheter AB|Poulsen Holding & Invest AB|Troxhammaräng AB|Anders Lindes Rör i Stockholm AB|Troxhammar Invest AB|Troxhammar Förvaltnings AB|Fasadväst AB|Troxhammar Holding AB|Bostadsrättsföreningen Troxhammarterrassen|Polhid Holding AB|Långtarmen Holding AB
Fässbergs Elektriska Aktiebolag,5561537308,2,61,Brandqvist; Stig Kenneth Mikael,2,0,Brandqvist Solutions & Co Aktiebolag|Fässbergs Elektriska Aktiebolag
Fönsterinstallatören Stockholm AB,5567418594,4,57,Dyrsten; Magnus Tommy,1,2,Fönsterinstallatören Stockholm AB
Fönsterteknik i Lycksele AB,5567445845,4,51,Israelsson; Karl Jonas Ronald,4,3,Bara Tord Bygg i Rusksele AB|Lavalvägen Invest AB|Fönsterteknik i Lycksele AB|IFAB;Israelsson Fastigheter AB
Förvaltningsbolaget i Sverige AB,5567989644,2,50,Backerholm; Marie Pernilla,4,11,Förvaltningsbolaget i Sverige AB|FBI Gruppen AB|Norra Grenforsens Holding AB|Norrlandsbodegan Holding AB
G Elektriska i Mölnlycke AB,5590228069,2,35,Zuta; Blertim,2,1,G Elektriska i Mölnlycke AB|G Fiberinstallation AB
G H Elfvins Plåtslageri Eftr Aktiebolag,5563032357,4,47,Kleist; Johan Peter,2,1,G H Elfvins Plåtslageri Eftr Aktiebolag|Kleist förvaltning Kommanditbolag
G Höglunds Elektriska AB,5565721031,2,55,Höglund; Per Göran,1,1,G Höglunds Elektriska AB
G Jonassons EL AB,5567876395,2,49,Jonasson; Gylfi,1,2,G Jonassons EL AB
G Larsson Tak- och Byggservice Aktiebolag,5562735059,3,44,Larsson; John Martin Emanuel,1,0,G Larsson Tak- och Byggservice Aktiebolag
G; Nilssons Last & Planering i                    Ranseröd Aktiebolag,5562360908,3,55,Wiking; Lars Göran,1,8,G; Nilssons Last & Planering i                    Ranseröd Aktiebolag
G. Tropp Hiss & El AB,5565474409,3,50,Björkqvist; Göran Christer,6,3,ALT Hiss AB|ALT Hiss Stockholm AB|ALT Hiss Norrköping AB|ALT Hiss Göteborg AB|G. Tropp Hiss & El AB|Arbetsrätt & HR Lena Björkqvist AB
G.R.G. Svensson Byggnads Aktiebolag,5561927731,4,54,Svensson; Gustav Robert,8,4,G.R.G. Svensson Byggnads Aktiebolag|GRG Svensson Fastigheter AB|Energihus Real Estate Väst AB|Muckebo Fastigheter AB|Grundsundsbostäder AB|Muckebo Förvaltning AB|GRC Invest AB|RCS Invest Grundsund AB
G.R.G. Svensson Byggnads Aktiebolag,5561927731,4,54,Svensson; Axel Christer,8,6,G.R.G. Svensson Byggnads Aktiebolag|GRG Svensson Fastigheter AB|Energihus Real Estate Väst AB|Muckebo Fastigheter AB|Grundsundsbostäder AB|Muckebo Förvaltning AB|GRC Invest AB|RCS Invest Grundsund AB
G.T Väst AB,5567325740,2,31,Carlberg; Royne B,14,39,G.T Väst AB|Categi Property AB|Categi House AB|Capalato Construktion AB|Esplanaden i Vaggeryd AB|Categi Projekthus 1 AB|Categi Projekthus 2 AB|Categi Projekthus 4 AB|T.C.B West AB|L.T.K Projektutveckling AB|Categi Home AB|Categi Tower AB|Categi Projekthus 3 AB
Gagnérs Grävmaskiner AB,5568332984,2,39,Gagnér; Anders Emil,5,5,BYGGPRO i Norr AB|preVet AB|Netah Fastigheter AB|Gagnérs Grävmaskiner AB|Gagnér Group AB
Galus Bygg AB,5569695512,2,47,Galus; Zbigniew Slawomir,2,2,Galus Bygg AB|GALUS BYGG
Gantec AB,5567970313,4,48,Adolfsson; Christian Robert,4,2,Gantec AB|Myran & Leia AB|Nalianro AB|Perob Invest AB
Granstubben Bygg & Bemanning AB,5566559901,2,50,Heindow; Björn Anders,6,6,Granstubben Bygg & Bemanning AB|Swedish Hospitality Group AB|Garant Bygg AB|Svenska Hotell Gruppen AB|GARANT CONSULTING Handelsbolag|Garant Bygg & Bad Holding AB
Garantiasfalt i Ornäs Aktiebolag,5563854750,3,43,Dahlström; Niklas Karl Tommy,3,2,Tomnäs Fastighetsförvaltning AB|Garantiasfalt i Ornäs Aktiebolag|Dexter Holding AB
Garantientreprenad i Sverige AB,5566322219,7,56,Ringkvist; Lars Ingemar,1,2,Garantientreprenad i Sverige AB
Garantipunkten AB,5569795874,2,50,Engström; Clas Håkan,5,2,Garantipunkten AB|Engstjärna AB|CE Real Estate Stockholm AB|HCE Holding AB|CE Fastighetsförmedling i Vasastan AB
Gatab AB,5569485765,nan,nan,Stockblom; Kim Jasin,5,9,Stockblom Förvaltning AB|Graffbook|Kim Stockblom|James Holm AB|AB Stenstaden i Farsta
Geal AB,5590584271,2,47,Gerhard; Alexander,2,7,Geal AB|EkoNaturHus Sverige AB
Gebwell Sverige AB,5590052345,3,52,Stenberg; Tuure,2,4,Gebwell Sverige AB|Gebwell Oy filial i Sverige
GEHÅ BYGG AB,5567581920,2,59,Hagman; Hans Bengt Fredrik,1,1,GEHÅ BYGG AB
Gelnet Elteknik AB,5565218210,3,32,Åkerman; Mats Jerker Lennart,2,3,Gelnet Elteknik AB|Gelnet Aktiebolag
Generationsnickarna AB,5569213746,2,41,Monfors; Mikael Klas,2,1,MM Entreprenad|Generationsnickarna AB
Generationsnickarna AB,5569213746,2,41,Zetterberg; Tommy Niklas,2,2,Törnskogens Villaägareförening u.p.a.|Generationsnickarna AB
Genes Hus AB,5567313084,2,54,Soltanmohammadi; Ebrahim,3,1,He and She Hair Fashion Collection in Sweden AB|Nordic Construction Gruppen AB|Genes Hus AB
Geomatikk Sverige Norr AB,5566420914,5,54,Holmberg; Jan Petter,6,3,Geomatikk Sverige AB|Geomatikk Sverige Support AB|Geomatikk Sverige Norr AB|Svensk skadereglering AB|Welldone|P Holmberg Invest och Konsult AB
Georgssons Isolering AB,5567794713,2,54,Georgsson; Lars Dan Magnus,1,1,Georgssons Isolering AB
Gerkes Byggmontage AB,5565272548,4,44,Olmarker; Bo Peter Christer,2,8,Gerkes Byggmontage AB|Gardmarker
Gerkmans Måleri AB,5569335283,2,46,Gerkman; Anders Michael,1,2,Gerkmans Måleri AB
Gerox AB (publ),5568144991,5,53,Nyholm; Lars Johan Peter,1,3,Gerox AB (publ)
Gesta Anläggning & Bygg AB,5590250295,3,36,Berg; Lars Patrik,1,0,Gesta Anläggning & Bygg AB
Get Home Plåt AB,5590851514,nan,nan,Johansson; Peter Jacob,3,2,Get Home Tätskikt AB|Get Home Holding AB|Get Home Ekerö AB
Get Home Tätskikt AB,5590925722,2,31,Johansson; Peter Jacob,3,2,Get Home Tätskikt AB|Get Home Holding AB|Get Home Ekerö AB
GE-Sprinkler i Västra Sverige Aktiebolag,5563197358,3,47,Andersson; Leif Tomas,3,3,GE-Sprinkler i Västra Sverige Aktiebolag|Flugsnapparen Aktiebolag|Flugsnapparen Holding AB
GG Högtryckstjänst & Rörinspektion Aktiebolag,5562257294,3,49,Gustafsson; Bill Martin Andreas,10,3,GG Högtryckstjänst & Rörinspektion Aktiebolag|Prime Group Sweden AB|cityspol AB|Inline rörteknik aktiebolag|JMG Förvaltning AB|Tre G-gården AB|TOFTA PROPERTIES AB|Bostadsrättsföreningen Tofta kroks 307|Fastighetsaktiebolaget Kroks 1:307|Masonly AB
GHH Schakt AB,5566448170,2,65,Hellsten; Ture Lars-Erik,2,4,T5 Hellsten Entreprenad AB|GHH Schakt AB
Giab Concept AB,5567271829,2,44,Ivarsson; Magnus Ivar,6,7,Giab Concept AB|M.I. Fastigheter AB|Snickeri och Interiör i Myrhult AB|AB Löfstad Bygg & Inredningsmontage|Ivarsson Projekt AB|IWW AB
GIG AB,5590258421,2,58,Bergman; Karl Joakim,1,0,GIG AB
Gilgen Door Systems Scandinavia AB,5590775820,3,55,Hug; Robert,1,6,Gilgen Door Systems Scandinavia AB
Gilgen Door Systems Scandinavia AB,5590775820,3,55,Bornestad; Martin Joakim,1,1,Gilgen Door Systems Scandinavia AB
Gillberga VVS AB,5566419155,2,49,Bertilsson; Björn Anders,5,1,Gillberga VVS AB|Fastighets AB Floretten nr 11|Gillberga VVS|Tandla fastigheter AB|Bostadsrättsföreningen Orrdalen
Gipsputsarna i Sverige AB,5566680012,2,58,Sund; Per Dick,2,1,Gipsputsarna i Sverige AB|Stockholm Gipsputs
GL Markbyggen & underhåll i Stenungsund AB,5590054937,3,59,Odengard; Torgny Lars-Åke,1,7,GL Markbyggen & underhåll i Stenungsund AB
GL Markbyggen & underhåll i Stenungsund AB,5590054937,3,59,Bjuvefors; Lars Peter,1,2,GL Markbyggen & underhåll i Stenungsund AB
Glas och Portteknik i Östersund AB,5566039300,2,59,Bäck; Knut Thomas,1,2,Glas och Portteknik i Östersund AB
Glas & Bygg i Borlänge AB,5569818205,4,39,Ekengren; Simon Carl,2,3,Glas & Bygg i Borlänge AB|Byggtillbehör i Dalarna AB
Glasakuten I Skåne AB,5566573332,2,53,Bengtsson; Kurt Niclas,5,14,Glasakuten I Skåne AB|GlasAkuten i Landskrona AB|GlasAkuten Invest AB|GlasAkuten Fastighets AB|MTI Produkter AB
Glasalux i Sverige AB,5568190572,2,51,Wrangbäck; Björn Gustaf,2,6,Glasalux AB|Glasalux i Sverige AB
Glasmästar'n i Häggesta AB,5568575863,3,54,Forsberg; Per Mikael,1,1,Glasmästar'n i Häggesta AB
Glaspågarna Malmö Aktiebolag,5562440056,2,41,Holm; Robert Claudio,2,1,Robert H Holding AB|Glaspågarna Malmö Aktiebolag
Gleco Aktiebolag,5565429361,3,48,Glebe; Eric Carl Johan,4,6,Gleco Aktiebolag|Techman Solutions AB|Industrifastighet AB Åstorp 113:27|Glebo Förvaltning AB
Glemminge Entreprenad AB,5567796338,2,70,Lindahl; Björn Nils Otto Sturesson,2,8,Glemminge Fastighets AB|Glemminge Entreprenad AB
Glemo FastMark AB,5590141049,4,49,Glesåen; Mikael Richard,4,0,MMK Lars Moodh Markkonsult Aktiebolag|Glemo FastMark AB|Glesåen Holding AB|Smör & Socker AB
Global Infrateknik Bergslagen AB,5590893136,4,54,Nord; Anders Klas-Göran,1,0,Global Infrateknik Bergslagen AB
Gnesta Måleri Aktiebolag,5563061638,2,50,Olsson; Johan Magnus Nejner,3,2,Gnesta Måleri Aktiebolag|M Olsson Måleri i Gnesta AB|M. Olsson Måleri
Godhemsgatans Plåtslageri Aktiebolag,5562302645,3,46,Hansson; Tommy Ingemar,2,2,Godhemsgatans Plåtslageri Aktiebolag|ZIG-ZAG TREND HANDELSBOLAG
Golf south Stockholm AB,5568747637,4,49,Wahlin; Björn Robert,4,4,Golf south Stockholm AB|Regowa|Bostadsrättsföreningen Kallfors Höjder 3|Vidbynäs Golf AB (publ)
GolfStar Nordic AB,5565340261,3,56,Trigell; Per Tony Elon,24,24,GolfStar Nordic AB|GolfStar Sverige AB|Kungsängen Golf & Country Club AB|Teevolution AB|Golffastigheter Stockholm AB|Hässelby Golf Aktiebolag|Fastighets Aktiebolaget Lindöpark|Unipeg Gripsholm Golffastighet AB|Golfresan Travelcaddie AB|Unipeg Waxholm Golf AB|TPC Golf Brollsta Aktiebolag|Unipeg Riksten Golf AB|Örbyholm Golf AB|Unipeg Lövsättra Golf AB|Bodaholm Bostadsprojekt AB|Unipeg Lindö Golf AB|Devisus AB|Förvaltningsaktiebolaget Lindöberg|Wedoit Stockholm AB|Golftrip Marketing GTM AB|Fastighetsaktiebolaget Lindöberg|Svenska Top-Tee Aktiebolag|The International Golf Club at Arlanda AB|Bostadsrättsföreningen Gjutaren Mindre 6
Golv och kakelteknik i Söderhamn AB,5566687918,2,47,Lindberg; Håkan Magnus,1,1,Golv och kakelteknik i Söderhamn AB
Golv 4 U i Skellefteå AB,5567023543,2,49,Lundberg; Olof Anders,1,2,Golv 4 U i Skellefteå AB
Golv & Kakel Finspång-Skärblacka Aktiebolag,5564550589,4,55,Petersen; Peter Madsen,1,1,Golv & Kakel Finspång-Skärblacka Aktiebolag
Golvbiten i Göteborg AB,5567454367,2,37,Tegnborg; Dennis Christer,4,4,Golvbiten i Göteborg AB|FARCO AB|Byggbiten i Göteborg AB|Tegnborg Holding AB
Golvet Varberg AB,5560925678,3,60,Lyrbring; Anders Christer,5,8,Golvet Göteborg Aktiebolag|Oves Golv i Falkenberg AB|Golvet Varberg AB|Golvet TVU AB|Säljmax Individ & Resultatutveckling i Göteborg AB
Golvhuset i Värnamo Aktiebolag,5563391803,5,52,Söderberg; Brigitte Susanne,3,3,Värnamo Takläggaren 1 AB|Golvhuset i Värnamo Aktiebolag|SusaSode AB
Golvimporten Entreprenad Aktiebolag,5562014406,5,52,Olsson; Bengt Håkan,6,9,Golvimporten Entreprenad Aktiebolag|Golvimporten Golvservice Nordic AB|Golvimporten TileDesign Nordic AB|Layla Holding AB|Golvarea Invest AB|Golvimporten Nordic AB
Golvimporten Entreprenad Aktiebolag,5562014406,5,52,Karolidis; Marcus Anastasios,6,6,Golvimporten Entreprenad Aktiebolag|Golvimporten Golvservice Nordic AB|Golvimporten TileDesign Nordic AB|Golvarea Invest AB|EllavoN Invest AB|Golvimporten Nordic AB
Golvimporten Golvservice Nordic AB,5568827157,5,52,Olsson; Bengt Håkan,6,9,Golvimporten Entreprenad Aktiebolag|Golvimporten Golvservice Nordic AB|Golvimporten TileDesign Nordic AB|Layla Holding AB|Golvarea Invest AB|Golvimporten Nordic AB
Golvimporten Golvservice Nordic AB,5568827157,5,52,Karolidis; Marcus Anastasios,6,6,Golvimporten Entreprenad Aktiebolag|Golvimporten Golvservice Nordic AB|Golvimporten TileDesign Nordic AB|Golvarea Invest AB|EllavoN Invest AB|Golvimporten Nordic AB
Golvkompetens Norden AB,5590141007,3,56,Hansson; Jan Thomas,3,2,Golvkompetens Norden AB|Tomson Konsult AB|TM Golv & Plattsättning AB
Golvlandslaget AB,5569040420,4,54,Eriksson; Jan Axel Thomas,1,8,Golvlandslaget AB
Golvläggaren MCJ Aktiebolag,5567133433,4,50,Larsen; Mats-Anders,2,1,Sölvesborgshem Aktiebolag|Golvläggaren MCJ Aktiebolag
Golvmästarna i Järfälla Aktiebolag,5562998905,3,61,Brodin; Göte Joakim,7,4,Golvmästarna i Järfälla Aktiebolag|ROSERSBERGS GOLV Aktiebolag|Palmreds Golv och Entreprenad AB|Sigtuna Golv Aktiebolag|Rostuna Förvaltning AB|BNC Gruppen AB|Sigtuna Golv och Kakel AB
Golvobjekt i Motala Aktiebolag,5563910396,nan,nan,Rapp; Clas Anders,4,6,A. Davidsson Måleri & Golv AB|Nordisk Yta AB|Nordisk Yta Färg & Miljö AB|SHR Förvaltning i Östergötland AB
Golvtjänst i Hallsberg Aktiebolag,5561113761,4,56,Bruse; Bengt Lennart Michael,3,2,T M Bruse AB|Golvtjänst i Hallsberg Aktiebolag|M T Bruse AB
Gothia Styrteknik AB,5567743694,3,44,Kettisen; Martin Thomas,3,2,Kettisen Enterprises AB|MK Energiteknik AB|Gothia Styrteknik AB
Gotlands El & Tele Teknik AB,5566013750,2,54,Engqvist; Dick John Victor,2,2,Gotlands El & Tele Teknik AB|Riksbyggen Bostadsrättsförening Solberga Park
GotOn Bygg Fastighetsservice AB,5568398951,5,39,Andersson; Ulf Arne Ingvar,3,5,U.A.I Andersson Holding AB|Fastighetsförvaltning Andersson AB|GotOn Bygg Fastighetsservice AB
GR Fasadputs AB,5566744503,3,48,Young; John Robert,2,4,Attorp Fastighets AB|GR Fasadputs AB
Granlöfs Bygg & Kakel AB,5569354169,1,33,Granlöf; Evert Niklas,1,1,Granlöfs Bygg & Kakel AB
Grantek AB,5565425310,2,49,Granqvist; Kjell Erik,3,7,Autopeg AB|Grantek AB|Inova Utvecklings Aktiebolag
Graves VVS AB,5569814550,2,49,Grave; Thony Matthias Carl Axel,2,0,Riksbyggen Bostadsrättsförening Nyköpingshus nr 10|Graves VVS AB
Gra-Be Miljö Aktiebolag,5562060078,2,55,Gradin; Lars Christer,4,2,Matbutiken i Grundsund AB|Gra-Be Miljö Aktiebolag|C Cadkonsult AB|Bostadsrättsföreningen Björnrike Mitt
Grbic & Jecic Bygg AB,5590547328,2,37,Grbic; Petar Vlade,2,1,Grbic & Jecic Invest AB|Grbic & Jecic Bygg AB
Green Village AB,5567929897,3,66,Steen; Jan Jonas Michael,22,20,Ideella föreningen Svenskt Näringsliv med firma   Svenskt Näringsliv|F.O. Arkitektkontor Aktiebolag|F.O. Peterson & Söner Byggnadsaktiebolag|Göteborgs Kyrkliga Stadsmission Bistånd och Entreprenad AB|Göteborgs Studenters Företagsgrupp AB|Fysiken Friskvård i Göteborg AB|F O Nordstaden AB|Green Village Surte AB|Aktiebolaget Äppelträdgården|Grundförstärkningar i Göteborg Aktiebolag|Akademihälsan i Göteborg AB|Göteborgs Kyrkliga Stadsmission Fastighets AB|Cecilia Steen Arkitekt AB|Green Village AB|Bra boende i Lundby Park Hyresrätter AB|Aktiebolaget Skolmössan Ruddalen|Green Village Holding AB|F O Peterson & Söner Holding AB|Aktiebolaget Lunden 45:13|Green Village Surte Ekonomisk förening|Bra boende i Lundby Park Bostadsrätter 1 AB|Bra boende i Lundby Park Holding AB
Green Village Surte AB,5568784366,3,66,Steen; Jan Jonas Michael,22,20,Ideella föreningen Svenskt Näringsliv med firma   Svenskt Näringsliv|F.O. Arkitektkontor Aktiebolag|F.O. Peterson & Söner Byggnadsaktiebolag|Göteborgs Kyrkliga Stadsmission Bistånd och Entreprenad AB|Göteborgs Studenters Företagsgrupp AB|Fysiken Friskvård i Göteborg AB|F O Nordstaden AB|Green Village Surte AB|Aktiebolaget Äppelträdgården|Grundförstärkningar i Göteborg Aktiebolag|Akademihälsan i Göteborg AB|Göteborgs Kyrkliga Stadsmission Fastighets AB|Cecilia Steen Arkitekt AB|Green Village AB|Bra boende i Lundby Park Hyresrätter AB|Aktiebolaget Skolmössan Ruddalen|Green Village Holding AB|F O Peterson & Söner Holding AB|Aktiebolaget Lunden 45:13|Green Village Surte Ekonomisk förening|Bra boende i Lundby Park Bostadsrätter 1 AB|Bra boende i Lundby Park Holding AB
Greenpipe of Sweden AB,5566946108,3,36,Svensson; Stefan Ulf Göran,5,1,Greenpipe of Sweden AB|SNAPP of Sweden AB|Greenpipe of Sweden Holding AB|Norvus AB|Katalysator of Kronoberg AB
Greens Anläggnings Aktiebolag,5562970961,4,59,Green; Björn Gustaf Mattias,3,0,Greens Entreprenadteknik Aktiebolag|Greens Anläggnings Aktiebolag|DMG Projekt AB
Grenholms Kylservice AB,5566654553,4,57,Karlsson; Nils Håkan,6,2,Grenholms Kylservice AB|AC och Kylteknik i Umeå AB|Grenholms Kylservice Holding AB|HK & PG i Umeå AB|Bostadsrättsföreningen Rödkullen nr 1|Ebanti AB
Grey Consulting AB,5568833940,2,46,Borgvall; Ulf Christian,3,4,Bostadsrättsföreningen Fålhagen 25:8|Borgvall & Co AB|Grey Consulting AB
Grillby & F100 Rör AB,5568223027,2,50,Östman; Anna Theresa Charlotte,5,1,Installatörsföretagen Service i Sverige AB|Grillby & F100 Rör AB|IN Stockholm Service AB|Grillby & F100 Fastighet och Maskin AB|Enköping Holding AB
GRK Infra AB,5568592918,5,55,Mäenpää; Mika Matias,1,1,GRK Infra AB
GRON närvärme AB,5568837883,3,53,Sjöberg; Claes Henrik Martin,7,10,GRON närvärme AB|Rubester AB|Sjöberg Linder 1 AB|Inframodulen AB|Sjöberg Linder fastigheter AB|Bostadsrättsföreningen Ömsedal|By eir AB
Grufman Gräv AB,5568243140,2,58,Grufman; Per Fredrik,3,4,Grufman Bil AB|PFG Holding AB|Grufman Gräv AB
Grums Husplåt AB,5564535754,2,43,Dahlén; Anders,3,1,Grums Husplåt Fastigheter AB|Grums Husplåt AB|Grums Husplåt Holding AB
Grund och Takteknik i Krokom AB,5568252380,2,43,Eliasson; Per Tomas Mårten,4,5,Grund och Takteknik i Krokom AB|Verksmon Fastighet AB|Fjällhöga AB|Glädjerika AB
Grund & Markplanering i Södertälje Aktiebolag,5565158101,2,59,Ullman; Jan-Olof,1,0,Grund & Markplanering i Södertälje Aktiebolag
Grund & Stombyggnad i Stockholm AB,5567043442,2,46,Kingsten; Kenth,2,2,Orgeltramparen i Stockholm AB|Grund & Stombyggnad i Stockholm AB
Grundförstärkningar i Göteborg Aktiebolag,5564211786,5,63,Carlsen; Peter,2,1,Grundförstärkningar i Göteborg Aktiebolag|Askim Badminton Förvaltnings AB
Grundkraft AB,5567627731,3,42,Wolt; Dan Hannes Piérre,11,23,Grundkraft AB|Nitrolit Invest AB|Magnitudo Fastigheter AB|Indubox AB|Basico AB|Silverkitteln AB|SW15 AB|Silverbollen AB|Cawo Holding AB|Trillingnöten AB
Grundström i Lomma AB,5567797161,2,53,Grundström; Peter Joakim,2,2,TP Holding i Lomma AB|Grundström i Lomma AB
Grundströms Plåt i Kiruna AB,5566847215,3,48,Poromaa; Inge Kristian,1,0,Grundströms Plåt i Kiruna AB
Grundtuben AB,5562529957,5,58,Werlemalm; Lars Tonny,4,3,Grundtuben AB|Werlis Consulting AB|Grundtuben Holding AB|Werlis Consulting
