company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Star Crew Europe AB,5566395355,2,51,Eriksson; Magnus Ingemar,3,5,24 Duty AB|Star Crew Europe AB|BlueStar Relax & Spa AB
Nordblick Homes Produktion AB,5591530166,4,43,Ågren; Andreas Josip,46,34,Nordblick Work Produktion AB|Nordblick Group AB (publ)|Nordblick Homes Produktion AB|Nordblick AB|Nordblick Homes AB|KÖP LOKAL SVERIGE AB|Nordblick Rentals AB|F-City Fastigheter AB|I. P. U Utveckling 1 AB|I. P. U. Utveckling 3 AB|I. P. U Utveckling 4 AB|Park Industrifastigheter 3 AB (publ)|Bodymove AB|BällstaPark Lokaler AB|Park Industrifastigheter 1 AB|Park Industrifastigheter AB|Park Industrifastigheter 2 AB|Sjöstadskajen AB|I. P. U Utveckling 2 AB|Konsultfaktura Sverige AB|Sjöstadsfabriken AB|I. P. U Utveckling 6 AB|NBH Utveckling 1 AB|I. P. U Utveckling 5 AB|Regnhatten AB|NBF utveckling 1.1 AB|I. P. U X Solbacken AB|GoWork Office Space AB|Payflow AB|NBW utveckling 1.1 AB|NBW utveckling 1 AB|NBF utveckling 1 AB|Bostadsrättsföreningen Sjöstadskajen 1|Sjöstadskajens Båtklubb AB|NBF utveckling 2 AB|NBF utveckling 5.1 AB|NBF utveckling 5 AB|Bostadsrättsföreningen Sjöbacka strand|NBF utveckling 6 AB|NBF utveckling 6.1 AB|NBF utveckling 4.1 AB|NBF utveckling 2.1 AB|NBF utveckling 4 AB|NBF utveckling 3 AB|Mörby-Färingsö utveckling AB|Nordblick Fastighetsutveckling AB
Gravity Group AB,5568885619,3,45,Ädelqvist; Staffan Christer,4,4,Gravity Group AB|Lucent Records|Gravity Properties AB|Gravity Kitchen Architects AB
Designkontor 100 AB,5567277313,2,55,Frostell Bornstein; Anna Maria E,1,7,Designkontor 100 AB
Stuvsta Rör Aktiebolag,5562665942,3,42,Larsson; Mats Ingvar,6,9,Sofia Rör Aktiebolag|Stuvsta Rör Aktiebolag|Aktiebolaget Nedslaget|Bridge Avenue Invest AB|Aktiebolaget Appelgren Alvblad|Bridge Avenue Fastigheter AB
Söderberg Söderberg AB,5568101785,2,51,Söderberg; Per Henrik,2,2,Söderberg Söderberg AB|PERSIKA
Söderberg Söderberg AB,5568101785,2,51,Söderberg; Anna Kristina,2,5,Söderberg Söderberg AB|Bostadsrättsföreningen Phoebus
Matison Enterprise AB,5590730957,2,34,Matisons; Janis,1,1,Matison Enterprise AB
Aplace One AB,5566719646,3,39,Tollmar; Björn Kalle Simon,7,22,Aplace Two AB|Aplace Three AB|Aplace One AB|Aplace Second Hand AB|Aplace Four AB|Elin Skogkvist AB|Aplace Stockholm Holding AB
Kvadratmeter Roslagen AB,5568864366,3,41,Hartmann; Peter Johan,2,1,KVMR Fastighet AB|Kvadratmeter Roslagen AB
Två Alfa AB,5569659112,6,41,Rainsson; Agneta Maria,3,6,Bezzer AB|Rainsson holding AB|Två Alfa AB
Ablix Project AB,5568941362,nan,nan,Englund; Claes Gunnar,5,14,Ablix Sverige AB|ClenCon AB|Ablix EM AB|Pro MaStar AB|ProMa Sverige AB
Cortea Hemma AB,5590144225,4,51,Nordwall; Nicklas Karl Henry,3,1,Cortea Holding AB|Cortea Hemma AB|Cortea AB
Cortea Hemma AB,5590144225,4,51,Heller; Jonathan,3,7,Cortea Holding AB|Cortea Hemma AB|Cortea AB
Sjöstadens Elteknik AB,5590831706,3,41,Brinkestål; Kenneth Alf,2,0,Sjöstadens Elteknik AB|Sjöstadens Elteknik
So Fine Design AB,5568636855,2,48,Arnholm; Ingrid Sofi Elisabet,2,3,So Fine Design AB|So Fine Design
PROGRESSO RM AB,5568241656,2,41,Singh Åkesson; Robin Helge,2,5,PROGRESSO RM AB|MÅSAB AB
PetterssonBryggare AB,5567757363,3,39,Bryggare; Jakob Magnus,1,4,PetterssonBryggare AB
Örkälla Bygg AB,5568872922,2,40,Skoglund; Jim Sonny,3,2,ABRU Konsult Aktiebolag|Örkälla Bygg AB|SJS Fastigheter AB
Komplex Bygg i Stockholm AB,5590898754,2,31,Skoczen-Tokarczyk; Izabela,2,0,Komplex Bygg i Stockholm AB|Sydsidan bygg och renovering AB
Ininordennoga AB,5568705379,4,65,Nyås; Bo Rickard,1,3,Ininordennoga AB
Mix Grafiska AB,5568260037,2,58,Neidenmark; Lars Mikael Johan,1,7,Mix Grafiska AB
Knut Jönson Ingenjörsbyrå i Sigtuna Aktiebolag,5565630521,2,44,Waage; Jesper Andreas,3,9,Enberget bygg & trädgård AB|Knut Jönson Ingenjörsbyrå i Sigtuna Aktiebolag|Sterby waage holding AB
Lennart Nilsson & Partners Aktiebolag,5565448122,4,59,Nilsson; Karl Anders,4,8,Lennart Nilsson & Partners Aktiebolag|YRC Väsby AB|ARTIKLAR STHLM AB|Lennart Nilsson & Partners Fastighets AB
Mälarö Golf AB,5564893690,4,63,Erkki; Bengt Martin,3,14,Mälarö Golf AB|Troxhammar Golf Aktiebolag|Bengt M.Erkki
Stockholm nätverksteknik AB,5568630171,2,42,Sundqvist; Jimmy Mickael,2,1,Privat Bevakning Norden|Stockholm nätverksteknik AB
Vidrax Gips Entreprenader i Mälardalen AB,5590847298,2,30,Treimanis; Janis,1,0,Vidrax Gips Entreprenader i Mälardalen AB
Civilbyrån Konstruktion & Design AB,5568702251,4,56,Tamminen; Simo Robert Mikael,2,3,Civilbyrån Holding AB|Civilbyrån Konstruktion & Design AB
Civilbyrån Konstruktion & Design AB,5568702251,4,56,Sjölund; Tobias Johan,3,1,DoGr8 AB|Civilbyrån Holding AB|Civilbyrån Konstruktion & Design AB
Fasticon AB,5590100755,5,54,Olsson; Sven Henrik,4,18,Fasticon Kompetens AB|STF Ingenjörsutbildning Aktiebolag|BFAB; Bygg- och Fastighetssektorns                Fortbildningsinstitut Aktiebolag|Fasticon AB
Laursen Improvement AB,5590444708,2,46,Laursen; Jesper,3,1,SH e-commerce AB|Scandinavian Homes Styling|Laursen Improvement AB
J.Design Kommunikation AB,5566554522,3,49,Åhström; Johan Michael,6,17,J.Design Kommunikation AB|Ahstic AB|Mode Cold Brew AB|Golden Skulls AB|ATH Construction AB|Skepparholmens Sjösällskap Ekonomisk förening
Kjellboms Plåtslageri AB,5590820048,2,47,Kjellbom; Eino Dennis Darling,2,2,AZBO FINANS AB|Kjellboms Plåtslageri AB
Kjellboms Plåtslageri AB,5590820048,2,47,Kjellbom; Linda Marie,1,0,Kjellboms Plåtslageri AB
FUWL Studio AB,5569436198,4,44,Pettersson; Jonas Petter,6,6,Baux AB|FUWL Studio AB|Form Us With Love AB|LPJ Advice AB|FORGO AB|Baux Holding AB
VA-RESURS Stockholm AB,5591384770,4,37,Goffin; David Teodor,2,2,VA-RESURS Holding AB|VA-RESURS Stockholm AB
STORSTADEN STOCKHOLM BOSTAD AB,5590623368,3,31,Jutner; Per Arne,23,89,Storstaden Bostad Nacka AB|STORSTADEN STOCKHOLM BOSTAD AB|Storstaden Bostad Älvsjö II AB|Abentor Innovation AB|Storstaden Stockholm Fastigheter AB|Storstaden Bromma Bostad AB|Storstaden Bostad Älvsjö III AB|Storstaden Property Group Holding AB|Storstaden Bostad Mälaräng AB|Storstaden Bostad Älvsjö AB|Segerporten Holding AB|Vikdalsvägen Fastighets II AB|Kavelbron Fastighets AB|Vikdalsvägen Fastighets AB|Segerporten Holding II AB|Visionen Elteknik Sverige AB|Hemmavid Sverige AB|Vikdalsporten Holding AB|Vikdalsvägen Garage AB|Eksätravägen Fastighets AB|Mälarhöjdsporten Holding AB|Storstaden Bostad Årsta AB|Bostadsrättsföreningen Stadsporten i Nacka
TMK Kommunikation AB,5567236947,2,43,Agrér; Karl Fredrik Thomas,2,5,JM Movement AB|TMK Kommunikation AB
Planograf i Stockholm AB,5566677968,5,58,Edlund; Jan Roland,2,1,Planograf i Stockholm AB|Fiveprint invest AB
Johan Celsing Arkitektkontor Aktiebolag,5562448448,2,51,von Celsing; Johan Peter Folke,1,2,Johan Celsing Arkitektkontor Aktiebolag
MEBA Industrigolv Aktiebolag,5563772820,4,54,Johansson; Hans Martin Börje,5,2,MEBA Industrigolv Aktiebolag|MEBA Fastighets AB|MEBA Leasing AB|MEBA AB|Meba Invest AB
GrundFab mark och anläggning AB,5591151088,3,50,Krångh; Anders Ingebjörn,3,6,GB Project Idre AB|GrundFab mark och anläggning AB|Confina Entreprenad AB
GrundFab mark och anläggning AB,5591151088,3,50,Jonsson; Dick Peter,6,3,GrundFab mark och anläggning AB|P.M.B i Stockholm AB|TJ Ranch AB|GB Project Idre AB|PETER JONSSON INVESTMENT Filial|Peter j-son's Allservice Filial
a-arkitekter i Sverige AB,5569743775,2,44,Hlawatsch; Robert Nicklas Jimi,32,24,Skärgårdsvillan Bygg AB|A-gruppen i Sverige AB|Ljusterö Skärgårdsby AB|A-direkt AB|a-arkitekter i Sverige AB|Real Viking Aktiebolag|Viking Hlawatsch & Co AB|Hlawatsch Consulting Aktiebolag|A - gruppen invest Sverige AB|Origin places AB|Bostadsrättsföreningen Ljusterö Skärgårdsby 4|Ljusterö Centrum Utveckling AB|Ljusterö Centrum Holding I Sverige AB|Linköping SA Holding AB|Engelbrekt Kapital i Stockholm AB|Skärgårdsvillan Utveckling AB|Skärgårdsvillan Holding 3 AB|Bostadsrättsföreningen Ljusterö Trädgårdar 2|Ljusterö Mark 8 AB|Ljusterö Mark 7 AB|Skärgårdsvillan Holding AB|Ljusterö Mark 9 AB|Ljusterö Skärgårdsby Förvaltning AB|Skärgårdsvillan Holding 2 AB|Ljusterö Mark 4 AB|Linköping SA Mark 1 AB|Skärgårdsvillan Invest AB|L House AB|Ljusterö Mark 5 AB|Bostadsrättsföreningen Ljusterö Trädgårdar 1|Arkitekturgränd 6 ekonomisk förening|Bostadsrättsföreningen Arkitekten 11
Rörsystem i storstockholm AB,5590543566,3,42,Lagerbäck; Nils Torsten,3,0,NSSL STOCKHOLM AB|Rörsystem i storstockholm AB|AXKRAFT AB
Rörsystem i storstockholm AB,5590543566,3,42,Söderberg Edlund; Åke Stefan,2,1,NSSL STOCKHOLM AB|Rörsystem i storstockholm AB
Optima Mark och Grund AB,5567899678,2,45,Svensson; Tord Stefan,1,6,Optima Mark och Grund AB
Projektteamet Stockholm AB,5590039003,2,46,Rönnholm; Daniel Alirio,3,2,Projektteamet Stockholm AB|Rönnholm Holding AB|Rönnholm Consulting AB
TBB Rör & VVS Service AB,5591310676,4,40,Bergström; Sven Robert,1,1,TBB Rör & VVS Service AB
TBB Rör & VVS Service AB,5591310676,4,40,Salminen; Dennis Jari Viliam,4,8,Täby Bygg & Badrum AB|TBB Rör & VVS Service AB|Långt och snett handelsbolag|Tbb consulting AB
Waxholms Sjöentreprenad AB,5566951546,2,54,Eklund; Björn Ove,1,2,Waxholms Sjöentreprenad AB
Samglas AB,5566102629,2,47,Green; Jan Olov Mats,3,0,Samglas AB|Svenska bussglas AB|1 Ekonom ÅG AB
TT Kran & Montage AB,5591819593,4,49,Johansson; Lars Thomas,6,5,MTB Konsult AB|TT Kran & Montage AB|Assidas Consulting AB|LAGERTHA Bygg AB|Lagertha Fastigheter AB
TT Kran & Montage AB,5591819593,4,49,Johansson; Mats Tobias,3,0,MTB Konsult AB|TT Kran & Montage AB|TJ Rail Consulting AB
Injector Management AB,5569098261,2,37,Bengtsberg; Karl Leif,2,6,Injector Management AB|Fastighetsinstallationer i Stockholm AB
Turebergs Golv AB,5568763758,2,39,Byström; Lars-Göran Ola,1,1,Turebergs Golv AB
Arris AB,5591196349,4,46,Knapp; Adrian,1,1,Arris AB
Överjärva Byggnadsvård AB,5568547193,4,54,Nikolic; Brane,3,2,överjärvabyggnadsvård snickeri AB|Byggigen Ekonomisk förening|Överjärva Byggnadsvård AB
Täby Miljövärme AB,5567581573,18,61,Blomstrand; Rolf Per Gustav,2,31,Täby Miljövärme AB|Täby Fastighetsaktiebolag
Wi landskap AB,5569765281,2,52,Bemark Wilke; Åsa Ulrika,1,1,Wi landskap AB
Blooc AB,5590751508,4,40,Gustavsson; Stefan Karl Gunnar,5,3,Nordic Blooc AB|Blooc AB|Bokningsservice i Sverige AB|Bostadsrättsföreningen Havsfrun 15|Sevda Mercil AB
Rustik Stockholm AB,5569787061,2,39,Jonsson; Robin Mathias,1,2,Rustik Stockholm AB
Lots Security AB,5567262224,2,67,Ranebäck; Gunnar Lennart,2,5,Ranebäck & Co AB|Lots Security AB
Turbin AB,5565544094,2,52,Särenfors; Alice Christina,1,3,Turbin AB
Viksjököket AB,5569582306,4,36,Berkvall; Per Mikael,2,1,Viksjököket AB|Berkvalls Bygg & Montage
Nordisk Port Service AB,5569234775,2,45,Wahlström; Ronnie,3,1,HBW Fastighets AB|HBW Holding AB|Nordisk Port Service AB
Molnetto Group AB,5590808910,2,42,Nikolovski; Dejan,2,1,Molnetto Invest AB|Molnetto Group AB
OneCo Infra AB,5591612386,7,55,Johansson; Per Gunnar Patrik,6,12,OneCo Networks AB|OneCo Kraftteknik AB|OneCo Infra AB|OneCo Energimätning AB|Stapleton + Partners Landskapsarkitekter AB|OneCo Sverige AB
RVIA BYGG-RENT AB,5590972419,2,37,Abdybekov; Ruslan,1,1,RVIA BYGG-RENT AB
Swelöv Ställning och Montage AB,5592075112,6,45,Svedberg; Per Olof,8,6,Swelöv Ställning och Montage AB|Swelöv Ställningsmontage AB|Alvdapa Aktiebolag|Swelöv AB|Swelöv Holding AB|Pom fastigheter handelsbolag|Swelövia Stockholm AB|Jannes Ställnings Service AB
Social Area Internationell Design AB,5590265293,2,51,Bergendal; Lars Niklas Viking,3,7,Social Area Internationell Design AB|Niklas Viking Bergendal AB|Niklas Viking Production AB
Social Area Internationell Design AB,5590265293,2,51,Mattisdotter; Miriam Therese,1,1,Social Area Internationell Design AB
Väsby Lås & Alarm AB,5569868614,3,48,Valdemarsson; Carl Mikael,1,4,Väsby Lås & Alarm AB
TTN Bygg & Inredning AB,5569309155,2,41,Holst; Ted Erik Cappelen,3,3,T Holst Ekonomi AB|TTN Bygg & Inredning AB|Holst Snickeri
Skärgårdsstads Markentreprenad AB,5590847090,2,46,Berg; Kurt Robert,2,3,Skärgårdsstads Markentreprenad AB|GoodTouch AB
Odén Ställningsmontage AB,5569130841,3,49,Odén; Karl Erik Alfred,4,1,EB Ställningsmontage AB|Odén Ställningsmontage AB|Odén Investment AB|EB Material och Fastigheter AB
OBM Byggnadsmiljö AB,5567735906,7,52,Dahlin; Mats Olov,27,14,obmgruppen AB|OBM Fuktteknik AB|OBM Kronoberg AB|Pilbo-Krondike Consulting AB|OBM Besiktning Väst AB|Färghuset i Falun AB|OBM Norden Aktiebolag|OBM Byggnadsmiljö AB|OBM Skaraborg AB|OBM Örebro AB|Falu Järnhandel AB|OBM Avfuktning Väst AB|OBM Sverige AB|OBM Fastighets AB|Tisken Fastighets AB|Oktopal OBM I Norrland AB|Bergnils AB|OBM Byggnadsbesiktningar AB|Nordisk Fuktteknik Aktiebolag|OBM Jönköping AB|OBM Inomhusmiljö AB|OBM Besiktningar AB|OBM Besiktning Bohuslän AB|OBM Insurance AB|OBM Kalmarsund AB|BRAMM In Väst AB|OBM Besiktning i Dalarna AB
BALTIC BYGG STOCKHOLM AB,5590509062,2,42,Galdikas; Mindaugas,1,0,BALTIC BYGG STOCKHOLM AB
Rådmansö MarkEntreprenad AB,5568812696,3,52,Eriksson; Lars Göran,4,1,Rådmansö Schakt o Transport Aktiebolag|Rådmansö Trailer AB|Rådmansö MarkEntreprenad AB|Lars Knotan Eriksson AB
Rådmansö MarkEntreprenad AB,5568812696,3,52,Karlsson; Lars Åke,6,9,Rådmansö Schakt o Transport Aktiebolag|Rådmansö Trailer AB|Jidstrands Entreprenad AB|Rådmansö MarkEntreprenad AB|Svensk Markåterställning AB|Lars-Åke Karlsson AB
Spridd AB,5566748348,4,49,Broms Wessel; Ola,2,3,Svenska Studenthus i Linköping AB|Spridd AB
Södertörns Miljö; Transport och Byggnads AB,5565103008,2,65,Marichal; Margarita Carmen,1,3,Södertörns Miljö; Transport och Byggnads AB
RJR Vision AB,5590570122,2,38,Gramba; Dalius,1,0,RJR Vision AB
Osméns Entreprenad AB,5568459951,2,58,Jansson; Leif Fredrik,1,2,Osméns Entreprenad AB
08 el data och ljusdesign AB,5591109771,2,33,Kelmendi; Jeton,5,1,08 el data och ljusdesign AB|MJMJ Holding AB|08 sten & plattsättning AB|08 JR Byggsystem & Projektledning Stockholm AB|08 MJ Invest Stockholm AB
Rörmokeri i Stockholm AB,5569626632,3,56,Eklund; Roland Christer,4,8,All-Bevakning i Uppsala AB|Rörmokeri i Stockholm AB|Cequred International AB|Nordic Groupe Sweden AB
Strandblad Bygg AB,5569118416,3,43,Strandberg; Erik Henning Vilhelm,1,0,Strandblad Bygg AB
Strandblad Bygg AB,5569118416,3,43,Tüll Rundblad; H Fredrik C,1,1,Strandblad Bygg AB
Roadinfo Nordic AB,5591668503,4,49,Moffat; Stuart,1,2,Roadinfo Nordic AB
Nimbus Bygg & Projektledning AB,5590678008,2,59,Sjölin; Roul Joachim,3,7,Nimbus Bygg & Projektledning AB|Tre Galjoner AB|Submin Holding AB
Nimbus Bygg & Projektledning AB,5590678008,2,59,Kullman; Ali Mikael,3,4,Kullman Invest AB|Submin Holding AB|Nimbus Bygg & Projektledning AB
Ljung & Edling Rör Aktiebolag,5563842227,3,49,Edling; Niklas Anders,2,1,Ljung & Edling Rör Aktiebolag|Bostadsrättsföreningen Hamnmagasinet
ProjektSopsug Sverige AB,5569948895,2,38,Simic; Leo,3,1,CollinSimic Infraprojekt AB|Infranova BG AB|ProjektSopsug Sverige AB
Ljusrum Lindahl Löfgren AB,5566375340,3,57,Löfgren; Renée Charlotte,6,6,Ljusrum Lindahl Löfgren AB|Ljusrum Lotta Löfgren|Jonas Lindahl AB|Lotta Löfgren AB|Haimdall Design AB|Haimdall Solutions AB
rask stockholm AB,5569652091,3,48,Tiller; John Andreas,1,3,rask stockholm AB
Stockholm Medicare AB,5569703704,3,43,Kastehein; Sergei,2,7,Geobom Transport AB|Stockholm Medicare AB
Kennedy Automation AB,5561066613,3,54,Kennedy; Liam Peter,2,1,Kennedy Automation AB|Kennedy Engineering AB
Wahlgren Rör AB,5568859820,2,56,Wahlgren; Kjell Hans,1,0,Wahlgren Rör AB
Maleon AB,5590346325,2,36,Mancilla Soruco; Hugo Daniel,3,5,Napathos AB|Maleon AB|Mancillas Sverige AB
RVLT Plåt & Bygg AB,5568243421,2,37,Kapilioras; Evaldas,3,1,RVLT Plåt & Bygg AB|BN Group AB|EFKA Byggservice
Thomas Wall Tak & Fastighet AB,5567567317,2,49,Wall; Erik Thomas,2,2,Rudansjön Holding AB|Thomas Wall Tak & Fastighet AB
SPU Gruppen AB,5590298914,3,40,Willis; Mattias Daniel,10,20,SPU Gruppen AB|Matejo AB|SPU Fasad och Grund AB|KRB PROJEKT AB|Mattias Willis Consulting AB|Barncentrum Liljeholmen AB|SPUTEK Teknik & Säkerhet AB|AMR Invest AB|SPU Byggproduktion AB|Daniel Willis Consulting AB
Stabile solutions AB,5591890339,2,36,Leonovic; Aleksandr,1,1,Stabile solutions AB
Rits Arkitekter AB,5590362645,3,37,Sköldberg; Herman Lindoff,2,3,Bostadsföreningen Nejlikan utan personlig         ansvarighet|Rits Arkitekter AB
Stockholm schakt & grus AB,5590039136,3,44,Berglund; Ann-Sofi,2,0,Stockholm VVS & MONTAGE AB|Stockholm schakt & grus AB
Kvalitetsgolv Sverige AB,5591022065,2,52,Lind; Åke Fredrik,1,2,Kvalitetsgolv Sverige AB
Solid VVS i Sverige AB,5590549951,3,38,Hult; Ulf Jesper,6,6,Solid VVS i Sverige AB|MJ Rema Entreprenad AB|Treviel AB|JH Investment AB|Trevietgruppen Holding AB|Bostadsrättsföreningen Framtiden
Montagegruppen i Stockholm AB,5566867312,2,54,Falge; Lars Bo,6,2,Klimatsystem i Stockholm AB|Skrubbatriangeln Fastigheter AB|Montagegruppen i Stockholm AB|KN Drift och Förvaltning AB|Klimatsystem i Tyresö AB|Energi och Fastighetsteknik i Tyresö
Structor Södertälje AB,5590964473,4,58,Kavcic; Maria Elisabet Christina,1,1,Structor Södertälje AB
Vibrationsmätarpoolen i Norden Aktiebolag,5562796655,4,51,Widmark; John Christer,3,9,Besiktningsföretaget Ansvarsbesiktning Aktiebolag|Vibrationsmätarpoolen i Norden Aktiebolag|Ansvarsbesiktning Holding Aktiebolag
Hansa Vibrations & Omgivningskontroll AB,5590766092,3,52,Norlin; Filip Hans Gustav,4,4,Hansa Vibrations & Omgivningskontroll AB|Villa Drevan AB|Filip Norlin Kapitalförvaltning AB
Nybergs Lås AB,5567998223,3,54,Alm; Lars Bo Lennart,4,1,Finlarm Aktiebolag|Dalarnas Säkerhets System Aktiebolag|Nybergs Lås AB|Dalarnas Säkerhets System Holding AB
VV fashion AB,5569610685,2,41,Virta; Veronica Maria Ther‚se,3,225,OHV II AB|Originalet Happy Ventures AB|VV fashion AB
Ross Arkitektur & Design AB,5565294187,3,58,Ross; Pål Erik Arthur Pedro,3,4,Cordy Colt AB|Ross Arkitektur & Design AB|Caementum AB
Rivjätten AB,5567500102,2,48,Liestad; Antti Jonatan,5,5,Rivjätten AB|Byggbaronen AB|Födande kraft AB|LIESTAD HOLDING AB|Maskinuthyrning Nykvarn AB
Råsunda Mur; Puts & Kakel AB,5590113014,2,45,Yigin; Ismail,2,5,Råsunda Bygg o Städ AB|Råsunda Mur; Puts & Kakel AB
Stockholms Berghantering AB,5590815725,2,34,Yousef; Ahmad Ali,5,5,Stockholms Berghantering AB|Amsby Utveckling AB|Amsby Kommersiella AB|A.K Maskinhantering AB|D.S.J Entreprenad AB
Peo Karlsson Bygg AB,5569208217,3,71,Karlsson; Bengt Per-Olof,2,1,Peo Karlsson Bygg AB|PK Kemikonsult
Enepro konsult AB,5566240676,2,65,Sjöström; Gunnar Olof,2,5,Sicoro Bygg och Projektledning AB|Enepro konsult AB
PN Entreprenad i Sverige AB,5568209620,3,49,Norberg; Patrik Ernie,3,7,Bostadsrättsföreningen Aspvägen 12|PN Entreprenad i Sverige AB|Vontab Invest & Consulting AB
Markera Mark Stockholm AB,5591246946,3,42,Axelsson Forslund; Jan Fredrik,1,0,Markera Mark Stockholm AB
Elektropartner Nacka AB,5569666265,5,38,Crawford; James Daniel,2,1,Darth Crawford Invest AB|Elektropartner Nacka AB
Elektropartner Nacka AB,5569666265,5,38,Zigmond; Jakob Alton,3,1,Zigmond Invezt AB|Bostadsrättsföreningen Gjuteriet 1 Stockholm|Elektropartner Nacka AB
Spoon On Demand AB,5564447489,3,47,Ribba; Nils Bengt Anders,13,25,People People People AB|Spoon Publishing Aktiebolag|Trickle AB|Keep in Touch Media Sverige AB|Spoon On Demand AB|Fixa Själv Media i Stockholm AB|Spoon Marketing Tech AB|Fuze AB|People People People Partners AB|Trickle Göteborg AB|RAG Real Agency Group Incentives AB|Vivivision AB|Blue Rib AB
3XN Sverige AB,5569385072,3,57,Hansen; Jeanette,1,2,3XN Sverige AB
CM Franchisor & Projekt AB,5591587398,2,37,Moukbel; Mehiar,11,7,CM Franchisor & Projekt AB|Choco Mania Stockholm AB|Choklad Republiken CMHR AB|Choco Mania Westside AB|Våffelverket handelsbolag|Choco Mania Södra AB|Dirty Coco Queen 65 AB|Darna Investments AB|Norrtälje Training and Consulting Handelsbolag|Choco Mania Invest AB
CM Franchisor & Projekt AB,5591587398,2,37,Hasanin; Bayan Sameer Mohammad,9,7,CM Franchisor & Projekt AB|Choco Mania Stockholm AB|Choklad Republiken CMHR AB|Choco Mania Westside AB|Våffelverket handelsbolag|Choco Mania Södra AB|Dirty Coco Queen 65 AB|Darna Investments AB|Choco Mania Invest AB
Törnbloms Design AB,5566200670,2,60,Öhman; Ulf Mikael,3,0,Törnbloms Design AB|Öhman & Liljeblad Invest AB|Bostadsrättsföreningen Brandmannen 6
Sörmlands Tätskikt & Plåt AB,5562599802,2,51,Innala; Kurt Kenneth,4,18,Moods Studio Kök & Inredningar AB|Sörmlands Tätskikt & Plåt AB|Sörmlandstak i Svartsjö AB|Kenneth Innala consult
BEMREK AB,5569616310,3,44,Tulp; Maigor,1,1,BEMREK AB
RM Relining & Bygg AB,5590245527,3,36,Tosun; Resul,3,0,DAPS HOLDING AB|Bostadsrättsföreningen Hallarna 1|RM Relining & Bygg AB
Snenrab Bygg AB,5567011423,2,55,Veijo; Juha Pentti Ilmari,1,1,Snenrab Bygg AB
Snenrab Bygg AB,5567011423,2,55,Juntunen; Teuvo Kalervo,1,0,Snenrab Bygg AB
HOW Arkitekter AB,5569563082,3,49,Mandre; Knud Stefan Benjamin,2,3,HOW Arkitekter AB|Sand Arkitektur AB
Pomian Fastighets AB,5569857377,6,50,Lind; Lars-Erik Ingmar,18,20,Mälarö Group AB|Färingsö Installation AB|Färingsö Holding AB|Troxhammar Fastighets AB|Pomian Fastighets AB|Enlunda Fastighets AB|Ekerö Sjöstad AB|Drinalls AB|Jungfrusund Sjöstad AB|Anders Lindes Rör i Stockholm AB|Vreta Handel AB|Troxhammar Invest AB|Troxhammar Förvaltnings AB|LindSkoog Invest AB|Bostadsrättsföreningen Bullerbyn Ekerö|Polhid Holding AB|Mälarö by AB|Troxhammar Holding AB
