company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
K360 Nordic AB,5565490876,4,53,Tomtlund; Leif Patrik,4,11,Förvaltnings AB Patrik Tomtlund|K360 Nordic AB|K360 Holding AB|Tomtlund & Löfving Fastigheter AB
Ki-Panel AB,5566571369,7,52,Hegland; Tarjei,2,16,Ki-Panel AB|Ki-Panel Holding AB
Vesivek Sverige AB,5590436118,3,48,Jylhä; Jani Tapani,2,4,Vesivek Sverige AB|Senior Some Sweden AB
PQR International AB,5565534830,2,47,Bister; Bo Göran Mikael,10,36,PQR International AB|PQR Holding AB|PQR Consult AB|PQR GÖTEBORG AB|PQR Malmö AB|PQR Projektledning i Stockholm AB|PQR Uppsala AB|MBIS Invest AB|PQR Stockholm AB|PQR 360 AB
Elvbygg Aktiebolag,5566438494,4,50,Vägermark; Peter Lars-Ove,8,12,Elvbygg Aktiebolag|Stökviken Holding AB|Stökviken Konsult AB|Uddala Fastigheter AB|JV Lantbruksservice AB|JP Vägermark Handelsbolag|Elvbygg Holding AB|Elvbygg Fastighet AB
Hallbloms Markentreprenader Aktiebolag,5564637998,2,63,Persson; Anna Malin,2,11,Trädgårdsanläggare Hallblom Aktiebolag|Hallbloms Markentreprenader Aktiebolag
Trädgårdsanläggare Hallblom Aktiebolag,5563963312,2,63,Persson; Anna Malin,2,11,Trädgårdsanläggare Hallblom Aktiebolag|Hallbloms Markentreprenader Aktiebolag
Mälardalens Mur och Puts AB,5565990248,5,43,Blomdahl; Leif Daniel,4,22,Mälardalens Mur och Puts AB|Lekeda Fastigheter AB|Lekeda AB|LD Svensson AB
OTK Klimat Installationer AB,5568645195,5,46,Danielsson; Sven Tomas,1,7,OTK Klimat Installationer AB
Årsta Tak AB,5564473386,3,56,Mattsson Striby; Per Tommy,4,4,Årsta Tak Holding AB|Årsta Tak AB|Stora Rosarve AB|Lilla Rosarve Fastighets AB
Fresh Air Ventilation i Uppsala Aktiebolag,5564098613,4,39,Jansson; Oliver Karl Gordon,9,2,Fresh Air Ventilation i Uppsala Aktiebolag|Magdalenas Kontorstjänster AB|Hubup AB|Fresh Air Ventilation i Bromma Aktiebolag|MERIS i Uppsala AB|Fresh Air Ångmaskinen AB|Fresh Air Fastighets AB|Fresh Air Installation i Uppsala AB|Gordon Jansson AB
AB Lindborg & Söner,5561610329,3,46,Lindborg; Erik Anton,4,3,AB Lindborg & Söner|William G AB|A Lindborg framtid AB|EA Lindborg Co AB
Hansson & Ekman Isolerings Aktiebolag,5564590379,5,50,Larsson; Jan Erik,4,4,Hansson & Ekman Isolerings Aktiebolag|ELLEMESS AB|H&E Holding AB|Bostadsrättsföreningen Fjällbjörken i Osthang
Foundation Drilling Sweden AB,5568794936,2,58,Andersson; Bengt Erik Ingemar,2,3,Foundation Drilling Sweden AB|Ingemar Andersson Holding AB
Umia Öst AB,5590127212,5,48,Åström; Kjell Jonas,3,1,Umia Uppsala AB|Umia Uppsala Holding AB|Umia Öst AB
Thomas & Kenth Bygg i Tierp AB,5566521786,3,57,Svensson; Kenth Ove,4,6,Thomas & Kenth Bygg i Tierp AB|Trafikbutiken Månkarbo Aktiebolag|KS Månkarbo AB|KSM Månkarbo AB
Öregrund Bygg AB,5565070165,3,45,Karlsson; Johan Ove,2,1,Bjurön Holding AB|Öregrund Bygg AB
Tobias & Kents Golv AB,5565304705,2,60,Nyberg; Per Anders Sune,6,0,Tobias & Kents Golv AB|Golvlandslaget AB|Solbacken Estate i Enköping AB|Geddeholm Consulting Aktiebolag|L Therns Företagsservice Handelsbolag|Solbacken Förvaltnings AB
Skuttunge Mark & Bygg Aktiebolag,5566559794,2,46,Johansson; Jonas Lars-Evert,4,2,Skuttunge Mark & Bygg Aktiebolag|Nordströms Teknik & Rörservice AB|Skuttunge Fastighets AB|Skuttunge Holding AB
Galore i Uppsala Aktiebolag,5566232772,3,50,Johansson; Anders Magnus,12,4,Galore i Uppsala Aktiebolag|MAJTEK AB|Danderyds El AB|Avilla Byggkonsult i Uppsala AB|Tinosa AB|EMB Uppsala Aktiebolag|Notisa AB|Johansson & Sjösten AB|SOLARTEKNIK NORDEN AB|VeTeR AB|Sanoti AB|Satino Holding AB
Sandå Uppsala AB,5565669487,2,56,Lind Lindell; Mats Roland,1,3,Sandå Uppsala AB
TB-GRUPPEN Bostad AB,5566571948,2,54,Kylin; Lars Mauritz Nilsson,40,71,TB-GRUPPEN Bostad AB|Alsike Trädgårdsstad Markutveckling AB|Östra landmärket nr 12 ekonomisk förening|Östra landmärket nr 15 ekonomisk förening|Ekgläntan i Öst 15 AB|Ekgläntan i Öst 18 AB|Knivsta Industrihus AB|Ekgläntan Vrå i Öst AB|Ekgläntan i Öst 16 AB|Bostadsrättsföreningen Skogshusen i Knivsta|Bostadsrättsföreningen Parkhusen i Väsby|Bostadsrättsföreningen Syrenlunden i Gäddeholm|Bostadsrättsföreningen Lignum i Knivsta|Östra Landmärket nr 19 ekonomisk förening|Östra Landmärket nr 24 ekonomisk förening|Östra Landmärket nr 22 ekonomisk förening|Ekgläntan i Öst 12 AB|Bostadsrättsföreningen Stadsporten i Knivsta|Bostadsrättsföreningen Granebergstorpet i Knivsta|Ekgläntan i Öst 20 AB|Ekgläntan i Öst 21 AB|Ekgläntan i Öst 22 AB|Ekgläntan i Öst 23 AB|Ekgläntan i Öst 24 AB|Ekgläntan i Öst 25 AB|Östra Landmärket nr 18 ekonomisk förening|Bostadsrättsföreningen Wijkhusen i Väsby|Östra Landmärket nr 25 ekonomisk förening|Östra Landmärket nr 21 ekonomisk förening|Östra Landmärket nr 23 ekonomisk förening|Ekgläntan i Öst 14 AB|Ekgläntan i Öst 17 AB|Östra Landmärket nr 20 ekonomisk förening|Ekgläntan i Öst AB|Östra landmärket nr 16 ekonomisk förening|Bostadsrättsföreningen Fresta Berså i Väsby|Östra Landmärket nr 17 ekonomisk förening|Ekgläntan i Öst 19 AB|Bostadsrättsföreningen Stenbrottsskogen i Alsike|Bostadsrättsföreningen Herrgårdsbyn i Gäddeholm
Mariebergs Brasvärme AB,5562597681,4,58,Szymczak; Jörgen Peter,9,4,Mariebergs Brasvärme AB|Mariebergs Brasvärme i Uppsala AB|Mariebergs Brasvärme i Sollentuna AB|Mariebergs Brasvärme i Malmö AB|Mariebergs Brasvärme i Kungens Kurva AB|Mariebergs Brasvärme i Ludvika AB|Mariebergs Brasvärme i Gävleborg AB|Mariebergs Brasvärme i Bålsta AB|Eldstäder i Sverige AB
Sh Asfalt AB,5569650269,4,59,Isaksson; Per Tobias,1,0,Sh Asfalt AB
Skölsta Mark- och Rivningsentreprenader           Aktiebolag,5563091312,3,51,Larsson; Stefan Kjell Vicktor,2,0,Axsjö Mark AB|Skölsta Mark- och Rivningsentreprenader           Aktiebolag
Thorszelius Ventilation & Service AB,5567864102,3,52,Thorzelius; Mats Anders,3,5,Thorszelius Ventilation & Service AB|KONSULTHORZAN AB|TTM i Uppsala AB
Team ByggInrede i Uppsala AB,5569052086,2,48,Englund; Jan Marcus,2,3,TBI Projects AB|Team ByggInrede i Uppsala AB
Uppsala Betonghål AB,5569612236,4,54,Sandberg; Stefan Gösta,6,2,Uppsala Betonghål AB|Sandbergs Trygghetsprodukter Aktiebolag|Tallstigen Fastigheter AB|Timecorner Holding AB|Kjell Sandberg Holding AB|Trygghetsprodukter Teknik i Uppsala AB
Upsala Plåtslageri AB,5562688530,3,56,Olsson; Kurt Benny,4,4,Upsala Plåtslageri AB|Bostadsrättsföreningen Sparrisen|KMS Bilskadecenter AB|Strand Garage 33 Kommanditbolag
Målerifirma Alfred Holm Aktiebolag,5565640264,5,51,Ohlsson; Lars Andreas,4,6,Målerifirma Alfred Holm Aktiebolag|Måleriföretagen i Sveriges Serviceaktiebolag.|Alfred Holm Fastighets Aktiebolag|Östmans Mur & Kakel AB
Rosendals Bygg AB,5566326566,3,60,Rudström; Anders Daniel Viktor,2,4,Skröj i Sverige AB|Rosendals Bygg AB
REAB; Ralf Eriksson Entreprenad Aktiebolag,5562714872,2,63,Eriksson; Ralf Stefan,4,5,REAB; Ralf Eriksson Entreprenad Aktiebolag|A-B Schakt Aktiebolag|Skutskär Innovation AB|Snatra Båthus ekonomisk förening
Teampipe Sweden AB,5567581896,5,50,Vinkler; Karl Mikael,1,2,Teampipe Sweden AB
VVS Montage i Bålsta AB,5565597407,4,39,Högberg; Stefan Per Håkan,2,1,VVS Montage i Bålsta AB|4 Invest AB
Transtema Foki AB,5564529963,2,48,Carlsson; Susanne Marjatta,7,7,Transtema Foki AB|Carlsson Eriksson Fastighet AB|Carlsson Eriksson Holding AB|Cennasus i Enköping AB|InstLite AB|FOKI Förvaltning i Enköping AB|Eriksson Consulting i Enköping AB
Transtema Foki AB,5564529963,2,48,Eriksson; Lars Henrik Ivar,11,5,Transtema Foki AB|Carlsson Eriksson Fastighet AB|Carlsson Eriksson Holding AB|Eriksson Consulting i Enköping AB|FOKI Förvaltning i Enköping AB|Sinned Enköping AB|Cennasus i Enköping AB|Snej Enköping AB|InstLite AB|Nojsa Enköping AB|Tepre Enköping AB
Lås och Säkerhetscenter i Uppsala AB,5566718531,2,52,Eriksson; John Pierre Matthias,10,18,Aktiebolaget Byggbeslag|Bysmeden Lås Aktiebolag|Lås och Säkerhetscenter i Uppsala AB|Lås o Nycklar i Linköping Aktiebolag|Lås & Nyckel i Luleå AB|Låskedjan i Umeå AB|Halmstad Låsservice Aktiebolag|Östersunds Låstjänst Aktiebolag|AB Byggbeslag Lås & Säkerhet|Melida AB
Structor Uppsala AB,5567690176,7,50,Metzén; Hans Anders,4,8,Structor Uppsala AB|Structor Projektledning Uppland AB|Structor Vatten & Miljö Uppsala AB|Bostadsrättsföreningen Ejdern
Upplands fiberinstallationer AB,5590165626,3,64,Rexby; Bo Micael,10,2,Upplands fiberinstallationer AB|P.M. Pumpmaterial-Professional Mechanics          Aktiebolag|Kraftworks AB|Tele- och Larm-Montage|IR - förvaltning ek. för.|BELU EKONOMI Aktiebolag|PM Professional Maskin AB|Infraworks Uppland AB|2OWN AB|Huddunge Entreprenadtjänst ek. för.
ÅC Bygg AB,5560793084,4,48,Nilsson; Jan-Erik Donald,1,8,ÅC Bygg AB
ÅC Bygg AB,5560793084,4,48,Karevaara; Isko Altti Juhana,2,3,ÅC Bygg AB|ÅC Holding AB
Maicon Infrakraft AB,5568121486,4,49,Olsson; Kenth Daniel,5,8,Maicon Infrakraft AB|Maicon Rail AB|Maicon Construction AB|MR Solna Holding AB|Leskinen Olsson Piehl Holding AB
Maicon Infrakraft AB,5568121486,4,49,Karlsson; Thomas Andreas,3,2,Maicon Maskin AB|Maicon Infrakraft AB|MiNo Maskin AB
Vent Tech Uppsala AB,5569364135,3,40,Piispanen; Pasi Patrik,3,1,Upplands fasadmontage AB|Vent Tech Uppsala AB|3P Invest AB
Engbergs Måleri i Uppsala AB,5565404760,2,64,Engberg; Erik Kenneth,2,3,Engbergs Måleri i Uppsala AB|K & I Engbergs Måleri Aktiebolag
Stefan Kits Contractor AB,5568443047,5,42,Kits; Johan Oskar Stefan,4,2,Stefan Kits Contractor AB|SVEAB Materialförädling AB|LK fastigheter i Mälardalen AB|JOSK Holding AB
Smedborn Byggservice AB,5567435382,2,39,Smedborn; Jan Anders,2,23,Smedborn Byggservice AB|Smedborn Förvaltning Aktiebolag
Magenta Måleri AB,5566991070,3,49,Sundman; Håkan Patrik,2,2,Magenta Måleri Roslagen AB|Magenta Måleri AB
Vaksala Måleri AB,5566940234,4,47,Årman; Mattias Hans Christer,3,4,M Årman Konsult & Trading AB|S.M.P. Records|Vaksala Måleri AB
Room4u AB,5568643919,9,47,Hörnqvist; Elve Jeremia,11,10,Room4u AB|Kakelbruket Store AB|MADVILLIAN AB|Room4u VVS AB|Bostadsrättsföreningen Prästgården i Harbo|Våla Bostäder AB|Sparent Sverige AB|Nordup AB|Kvarstaprojektet i Harbo AB|Rat Pack AB|Gibhörnet AB
JÖTA AB,5566569561,2,47,Wikman Öjdahl; Johan Erik,7,16,Jötagruppen AB|JÖTA EL AB|JÖTA AB|Öjdahl Entreprenad AB|Jöta Säkerhet AB|Jöta och Wikman Holding AB|Jöta JCCP AB
Kent Löfberg Bygg AB,5568526098,4,43,Löfberg; Kent Ove,3,1,Prio-Ren AB|Organic Face & Spa by Linda AB|Kent Löfberg Bygg AB
T.A.Brunnsborrning & VVS AB,5565870622,2,46,Apelgårdh; Thomas Per-Axel,3,3,Malum Software AB|T.A. Energy Systems AB|T.A.Brunnsborrning & VVS AB
Svenska Kran Jörgen Forsberg Aktiebolag,5564277860,2,70,Forsberg; Lars Jörgen,2,4,Svenska Kran Jörgen Forsberg Aktiebolag|Snesslinge Förvaltning AB
KSS Klimat & Styrsystem AB Uppsala,5568903172,3,44,Almér; Björn Jonas,2,2,KSS Klimat & Styrsystem AB Uppsala|KSS Klimat- & Styrsystem Aktiebolag
Rewel Uppsala AB,5568728520,2,48,Glarke; Karl Andreas,1,6,Rewel Uppsala AB
Frödin allservice AB,5565735346,2,44,Frödin; Jimmie Sven Sonny,1,2,Frödin allservice AB
Sivert Eklunds Mobilkranar Aktiebolag,5561855957,2,53,Eklund; Sven Ove,2,0,Sivert Eklunds Mobilkranar Aktiebolag|Uppsala Kran Aktiebolag
Tecab Ytskyddsprodukter Aktiebolag,5562639061,4,58,Andersson; Michael Wilhelm,4,3,Tecab Ytskyddsprodukter Aktiebolag|Complete Besiktningstjänster AB|Fotkliniken MMA AB|Bace T Invest AB
Veconia AB,5590776778,3,49,Eriksson; Kent Bertil Stefan,10,18,Veconia AB|Villabyggen Eriksson i Uppsala Aktiebolag|Vectus 1 AB|AMFI Fastigheter AB|Nyrum AB|Bostadsrättsförening Victoryhill|Vectus AB|Fastighets AB Amphora|Vectus 3 AB|Vectus 2 AB
UPPENT Upplands Entreprenadmaskiner AB,5560144585,4,42,Andersson; Karl Linus Christer,5,4,Queenie Holding AB|UPPENT Upplands Entreprenadmaskiner AB|Linus Andersson Entreprenadteknik Aktiebolag|MCA Entreprenad Uppland AB|Markona Holding AB
Öregrunds El & VVS AB,5566631767,3,53,Eriksson; Hans Erik,3,2,Eriksson & Nilsson fastigheter AB|Öregrunds El & VVS AB|Kanikebol Holding AB
InfraGeoTech mät & projektering i Mälardalen AB,5569544108,3,46,Bergman Solming; Malin Marita,2,1,Livin Nature AB|InfraGeoTech mät & projektering i Mälardalen AB
Fire and Risk Engineering Nordic AB,5567316285,3,48,Hallencreutz; Johan Claes Fredrik,2,6,Hallencreutz Holding AB|Fire and Risk Engineering Nordic AB
UPPLANDS Ventilationstjänst AB,5567884126,5,42,Gellerhorn; Gert Mikael Tobias,3,5,UVT Holding AB|UPPLANDS Ventilationstjänst AB|Uppsala Sport & Profil AB
VVE-Teknik i Uppsala Aktiebolag,5561873232,3,52,Ros‚n; Jan Nils Henrik,3,6,VVE-Teknik i Uppsala Aktiebolag|VVE Holding AB|VVE Fastighet i Uppsala AB
Vallskoga Bygg & Plåt i Tierp AB,5565810461,3,41,Georgsson; Robin Mikael,1,0,Vallskoga Bygg & Plåt i Tierp AB
A-sidan arkitektkontor AB,5565011854,6,58,Barnekow; Hans Patrick,4,1,A-sidan arkitektkontor AB|Skrubbarp EF|AB Bogåvan|A-sidan Partners AB
Mellansvenska Byggentreprenader Nord AB,5569571366,3,43,Levin; Tim Christer,6,3,Mellansvenska Byggentreprenader Nord AB|T&J Real Estate AB|PRiFAB Konsult i Stockholm AB|Mellansvenska Byggentreprenader Syd AB|PRiFAB Holding i Stockholm AB|T&J Construction AB
Poolexperten Sverige AB,5568758527,4,54,Björkman; Jonas Christer,6,8,Poolexperten Sverige AB|Magisk Pool & Spa AB|Bålsta Business Park AB|Spa Och Poolbutiken i Sverige AB|BJ Business AB|Aros Racing AB
WEIAB Systemlösningar AB,5567785547,4,55,Påhlman; Anna-Lena,5,2,WEIAB Systemlösningar AB|Returledning i Sverige AB|Sopranen AB|Tento Syd AB|NOXO Business Partner AB
STOTEK AB,5568532666,2,46,Storfors; Ken Michael,3,3,STOTEK AB|Heek Consulting AB|SEME
Rydqvist Golv Aktiebolag,5563162055,2,41,Rydqvist; Lars Anders Irving,3,1,Rydqvist Fastigheter AB|Rydqvist Holding AB|Rydqvist Golv Aktiebolag
Plåtslageri M.Johansson Uppsala AB,5568325814,2,47,Johansson; Erik Martin,5,1,Plåtslageri M.Johansson Uppsala AB|Bostadsrättsföreningen Danmarks Säby 1|Fastighetsbolaget M.Johansson Uppsala AB|IMJ Uppsala AB|Bostadsrättsföreningen Alriksgårdarna
Upplands Mark och Betong AB,5569791493,3,34,Pettersson; Bo Johan Mattias,1,0,Upplands Mark och Betong AB
BICT AB,5590597323,2,52,Lindholm; Ingela Maria,5,6,BICT AB|BICM AB|BIC Invest AB|BICP AB|BIC Holding AB
Svagströmsbolaget i Uppsala AB,5565961991,2,62,Wennås; Per Anders Johan,4,3,Svagströmsbolaget i Uppsala AB|Uppsala Larmteknik AB|Wennås Fastigheter AB|Svagströmsbolaget i Sverige AB
KM Schakt AB,5590130521,3,37,Malmenstedt; Kjell Erik,3,1,KM Schakt AB|Upplands Schakt Ek.Förening|K-M Schakt
Rörteam Roslagen AB,5563310514,2,46,Sandgren; Torsten Lars-Inge,6,9,ProfTool Europe AB|Rörteam Roslagen AB|Lis Fastigheter AB|ACRAFT i Östhammar AB|ÖJM Förvaltning AB|Acraft Holding AB
Uppsala Isolerings AB,5566449202,3,59,Andersson; Hans Tony,2,0,JT Rörskål AB|Uppsala Isolerings AB
Solcellen Sverige AB,5592019367,6,50,Mattsson; Jan Olov Tommy,3,4,Extra arbetskraft i Uppland AB|Valonfastigheter AB|Solcellen Sverige AB
Solcellen Sverige AB,5592019367,6,50,Eriksson; Kjell Johan,4,6,Extra arbetskraft i Uppland AB|Solcellen Sverige AB|Valonfastigheter AB|Joer Konsult AB
Team H Projektledning AB,5590593579,3,44,Hellberg; Anders Lars Percy,1,3,Team H Projektledning AB
Team H Projektledning AB,5590593579,3,44,Häggström Lesojeff; Mira Johanna M,1,1,Team H Projektledning AB
Sören Holmbergs EL AB,5567723175,2,53,Holmberg; Bengt Sören,1,1,Sören Holmbergs EL AB
SVI Bygg AB,5590567243,4,33,Stirbinskis; Vaidas,3,2,Advise bygg Stockholm AB|S.V.I bygg & entreprenad|SVI Bygg AB
ZOBER MÅLERI AB,5567369441,2,47,Torsson; Hans Gerry,1,1,ZOBER MÅLERI AB
Sfeab Bygg AB,5567672471,2,39,Dodo; Arpad Denes Dennis,3,6,PROHEM Byggentreprenad AB|Sfeab Bygg AB|Dodo Holding AB
Knut Jönson Ingenjörsbyrå i Uppsala Aktiebolag,5562955673,5,60,Almlöf; Nils Johan Mattias,6,7,Knut Jönson Ingenjörsbyrå i Uppsala Aktiebolag|Knut Jönson Ingenjörsbyrå i Uppland AB|Knut Jönson Ingenjörsbyrå i Helenelund AB|Knut Jönson Ingenjörsbyrå i Sollentuna Aktiebolag|Knut Jönson Ingenjörsbyrå i Stockholm Aktiebolag|Mattias Almlöf Konsult AB
Lindbom's RÖR AB,5568935158,3,44,Lindbom; Sture Tobias,4,4,Sveriges Bad & Värmebutiker Aktiebolag|Lindbom's RÖR AB|Enköpings Rör & Entreprenad AB|Ekonomiska föreningen för Sveriges                Bad & Värmebutiker
VMV Service i Uppsala AB,5563588333,2,51,Maniette; Stefan Hans Erik,1,1,VMV Service i Uppsala AB
Turelunds Plåtslageri Aktiebolag,5565838280,4,64,Jansson; Lars Stefan,1,4,Turelunds Plåtslageri Aktiebolag
HNB Entreprenad AB,5590955075,3,41,Åberg; Sten Nicklas,2,2,HNB Service AB|HNB Entreprenad AB
HNB Entreprenad AB,5590955075,3,41,Andersson Edman; Henrik Teodor,2,2,HNB Service AB|HNB Entreprenad AB
Ställningsbyggaren i Mälardalen AB,5568381767,3,41,Tapper; Fredrik Mikael,5,3,Taksäkerhetsmontörerna i Mälardalen AB|Ställningsbyggaren i Mälardalen AB|Defensio Fastigheter AB|Utbildningskompetens i Mälardalen AB|Defensio Invest AB
Upplands Tvätt- och Kylservice Aktiebolag,5563143329,3,39,Ericsson; Lars Johan,2,0,Upplands Tvätt- och Kylservice Aktiebolag|JMS Uppsala AB
Upplands Tvätt- och Kylservice Aktiebolag,5563143329,3,39,Bergqvist; Mattias Lars,2,1,Upplands Tvätt- och Kylservice Aktiebolag|JMS Uppsala AB
Upplands Tvätt- och Kylservice Aktiebolag,5563143329,3,39,Bergqvist; Sara Maria,2,5,Upplands Tvätt- och Kylservice Aktiebolag|JMS Uppsala AB
Arkitekterna Krook & Tjäder i Uppsala AB,5590466495,5,49,Rahm; Monika Kristina,3,1,Arkitekt Monika Rahm AB|Magnus Rahm Energy Consulting AB|Arkitekterna Krook & Tjäder i Uppsala AB
Stockholm Rot AB,5567744650,2,36,Persson Wallin; Fredrik Johannes,3,5,Johannes Wallin Holding AB|Stockholm Rot AB|Stockholms bygg o inredning
Railway System Uppsala AB,5591530695,4,48,Karbin; Jan Anders,2,0,Railway System Uppsala AB|Anders Karbin ElKraft AB
Railway System Uppsala AB,5591530695,4,48,Hultén; Leif Magnus,1,0,Railway System Uppsala AB
AB Lindqvist & Larsson VVS,5591093777,3,43,Larsson; Göran Mikael,1,1,AB Lindqvist & Larsson VVS
AB Lindqvist & Larsson VVS,5591093777,3,43,Lindqvist; Sven Patrik,1,0,AB Lindqvist & Larsson VVS
Sandin Tak Aktiebolag,5563140994,2,68,Sandin; Lars Erik,3,0,L-E Sandin Entreprenad AB|Sandin Tak Aktiebolag|Gustafs-Videohörna
Åslunds El AB,5569478091,3,42,Åslund; Erik Tommy Robert,2,2,NIR HOLDING AB|Åslunds El AB
Kristofersons Plåtslageri AB,5568724107,3,71,Kristoffersson; Kjell Håkan,1,0,Kristofersons Plåtslageri AB
Finalisten AB,5591554620,4,45,Halme; Anssi Mikko Kalevi,3,3,Finalisten AB|Finalisten Holding AB|Knivstaentre AB
Lars Tobias Löfström Bygg AB,5568612237,2,36,Löfström; Lars Tobias,3,4,Upplands Fastigheter i Tierp AB|Lars Tobias Löfström Bygg AB|LTL Bygg
EB Ställningsmontage AB,5591738314,4,38,Eliasson; Bo Göran,2,0,EB Ställningsmontage AB|Bo Eliassons Bygg och Vildmark AB
Låsservice i Mälardalen AB,5566185566,3,42,Robinsson; Ernst Magnus,1,1,Låsservice i Mälardalen AB
Låsservice i Mälardalen AB,5566185566,3,42,Thörnlund; Björn Peter,1,2,Låsservice i Mälardalen AB
Firma P.Arvidson AB,5591259782,3,53,Arvidson; Lars Peter,1,2,Firma P.Arvidson AB
Tuna Ventilation AB,5590700398,4,31,Carlsson; Otto Sebastian,1,0,Tuna Ventilation AB
Tuna Ventilation AB,5590700398,4,31,Palmgren; Johan Oscar Tobias,1,0,Tuna Ventilation AB
Vamexa AB,5591999262,2,36,Rosén; Arne Nichlas,1,0,Vamexa AB
Teubers Rör Aktiebolag,5563904811,2,50,Teuber; Karl Gerhardt Teodor,1,2,Teubers Rör Aktiebolag
Tele Eliten Bålsta Aktiebolag,5564703782,4,50,Ryttinge; Teddy Tomas,2,0,Tele Eliten Bålsta Aktiebolag|M&T Säkerhet AB
Tele Eliten Bålsta Aktiebolag,5564703782,4,50,Gabrielsson; Karl Magnus,2,1,Tele Eliten Bålsta Aktiebolag|M&T Säkerhet AB
Q design & fastighet AB,5567287585,2,51,Larsson; Lars Michael,1,4,Q design & fastighet AB
Nordströms Teknik & Rörservice AB,5566800099,2,46,Nordström; Ernst Joakim,6,3,Skuttunge Mark & Bygg Aktiebolag|Nordströms Teknik & Rörservice AB|Noreo AB|Skuttunge Fastighets AB|Nordströms Teknikservice|Skuttunge Holding AB
Monié Entreprenad AB,5568780687,2,54,Monié; Lars Erik Kristoffer,2,3,Monié Entreprenad AB|Monié Mark & Entreprenad AB
Structor Projektledning Uppland AB,5591341648,5,51,Knapp; Per Erik,1,1,Structor Projektledning Uppland AB
018 Ventilation AB,5568924848,2,37,Sedvall; Conny Robert,1,1,018 Ventilation AB
Östuna Åkeri & Entreprenad AB,5569136350,1,45,Larsson; Stefan Lennart Mattias,3,1,Östuna schakt & transport AB|Stefan anläggare|Östuna Åkeri & Entreprenad AB
Östervåla Gräv & Miljöteknik AB,5567690200,3,39,Lennartsson; Per Johan Erik,2,1,Lennartsson Dräneringstjänst Aktiebolag|Östervåla Gräv & Miljöteknik AB
TORBJÖRN SVENSSON RÖR Aktiebolag,5564091360,2,69,Svensson; Arne Torbjörn,3,0,Åstrand & Svensson Förvaltning AB|TORBJÖRN SVENSSON RÖR Aktiebolag|T-S Rör
Lejneholm Entreprenad AB,5590085162,2,33,Lejneholm; Bo Jonny,1,1,Lejneholm Entreprenad AB
BICM AB,5591726053,2,52,Lidström; Mikael Kent Hans,6,30,PQR Consult AB|BICT AB|BICM AB|BIC Invest AB|BICP AB|BIC Holding AB
BICM AB,5591726053,2,52,Lindholm; Ingela Maria,5,6,BICT AB|BICM AB|BIC Invest AB|BICP AB|BIC Holding AB
Storvreta Golv AB,5591064596,3,41,Johansson; André Micell,2,1,Storvreta Golv AB|Storvreta Golv
Upplands Bergentreprenad AB,5569629065,2,50,Eriksson; Erik Peter,1,0,Upplands Bergentreprenad AB
Drake & Westberg Projektledning AB,5569641649,4,56,Drake; Erik Olof Torbjörn,2,2,Drake & Westberg Projektledning AB|Drake Projektledning AB
